Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,PPi,Cpu brand,HDD,SSD,Gpu brand,Os
HP,Workstation,16,16.0,233845.92,0,1,127.33567457123111,Other Intel Processor,0,256,Nvidia,Windows
Lenovo,Netbook,4,4.0,25308.0,1,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
HP,Notebook,8,8.0,101232.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,4.0,30849.12,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
Lenovo,Ultrabook,4,4.0,58394.88,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
Asus,Notebook,4,4.0,45282.672,0,0,100.45466986113651,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,63882.72,1,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,8.0,58554.72,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Workstation,8,8.0,83170.08,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Gaming,16,16.0,152859.7872,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
Acer,Notebook,4,4.0,31914.72,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,8.0,55837.44,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,16,16.0,99047.52,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Google,Ultrabook,8,8.0,83063.52,1,0,234.50740003017813,Intel Core i5,0,256,Intel,Others/No OS/Linux
Asus,Ultrabook,8,8.0,60153.12,0,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,4.0,45234.72,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
Acer,Notebook,4,4.0,34898.4,0,0,117.82653006268643,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,4.0,25059.715199999995,0,0,90.58340172449303,Other Intel Processor,1000,0,Nvidia,Windows
Dell,Gaming,16,16.0,58554.72,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
Samsung,Ultrabook,8,8.0,85194.72,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,4.0,15877.44,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Dell,Notebook,16,16.0,62938.0656,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Samsung,2 in 1 Convertible,16,16.0,95850.72,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
Toshiba,Notebook,4,4.0,54345.6,0,1,111.93520355955211,Intel Core i5,0,128,Intel,Windows
Dell,Gaming,8,8.0,58554.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Ultrabook,4,4.0,66280.31999999999,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,12,12.0,44701.92,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia,Windows
Lenovo,Notebook,16,16.0,126273.6,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,4,4.0,33886.08,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,16,16.0,154458.72,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,8,8.0,31003.632,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows
Dell,Gaming,32,32.0,191211.264,0,1,127.33567457123111,Intel Core i7,1000,1000,Nvidia,Windows
Asus,Gaming,16,16.0,125208.0,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Ultrabook,16,16.0,93985.92,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,8,8.0,17529.12,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Lenovo,Ultrabook,16,16.0,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,16,16.0,100752.48,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
MSI,Gaming,8,8.0,58021.92,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Gaming,4,4.0,53226.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Acer,Gaming,16,16.0,122490.72,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,8,8.0,52480.8,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Asus,Gaming,8,8.0,71341.92,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,4.0,10810.512,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,104961.6,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,51095.52,1,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Apple,Ultrabook,8,8.0,62071.2,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Lenovo,2 in 1 Convertible,8,8.0,124142.4,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,4,4.0,15930.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Dell,Notebook,8,8.0,43156.8,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,71874.72,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,8.0,39373.92,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Windows
HP,Workstation,8,8.0,110017.872,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,8.0,58554.72,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,8,8.0,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,8.0,93186.72,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
Dell,Netbook,4,4.0,39640.32,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
HP,Netbook,8,8.0,74005.92,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,4.0,41558.4,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,8.0,33513.119999999995,0,0,100.45466986113651,AMD Processor,2000,0,AMD,Windows
Dell,Gaming,16,16.0,89457.12,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Notebook,4,4.0,32447.52,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Gaming,12,12.0,93186.72,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
MSI,Gaming,16,16.0,128671.2,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
Samsung,Ultrabook,8,8.0,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,8,8.0,51202.08,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,8.0,42081.0768,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Lenovo,Ultrabook,8,8.0,99047.52,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Razer,Ultrabook,16,16.0,95850.72,1,1,352.4651472131677,Intel Core i7,0,512,Intel,Windows
HP,Netbook,4,4.0,20512.8,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Dell,Gaming,16,16.0,133467.4656,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,4.0,40226.4,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,4.0,26101.872,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Toshiba,Ultrabook,4,4.0,58075.2,0,0,111.93520355955211,Intel Core i5,0,128,Intel,Windows
Lenovo,Ultrabook,8,8.0,133146.72,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,8.0,63882.72,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Lenovo,Ultrabook,8,8.0,99900.0,0,1,157.3505121487356,Intel Core i5,0,0,Intel,Windows
Toshiba,Notebook,4,4.0,26586.72,0,0,111.93520355955211,Other Intel Processor,0,128,Intel,Windows
Asus,2 in 1 Convertible,8,8.0,72354.23999999999,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,4.0,31168.8,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
Acer,Netbook,4,4.0,18914.4,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Acer,Notebook,8,8.0,32980.32,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
Razer,Gaming,32,32.0,292986.72,1,0,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
Lenovo,Ultrabook,16,16.0,111834.72,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,4.0,27652.32,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
Lenovo,Notebook,8,8.0,63190.08,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,8.0,87912.0,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,16.0,147832.28639999998,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Asus,Gaming,16,16.0,128884.32,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,4,4.0,35644.32,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,4,4.0,17316.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Asus,Notebook,8,8.0,31435.2,0,0,141.21199808219862,Intel Core i5,128,0,Intel,Windows
Asus,Gaming,16,16.0,95850.72,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
Dell,Gaming,32,32.0,163723.57919999998,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
HP,Notebook,8,8.0,48484.8,0,0,106.11306214269258,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,8,8.0,38041.3872,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
HP,Ultrabook,8,8.0,99633.6,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,4,4.0,39373.92,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,2 in 1 Convertible,4,4.0,32767.2,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Asus,Ultrabook,8,8.0,54665.28,0,1,165.6321180513006,Intel Core i5,0,512,Nvidia,Windows
HP,2 in 1 Convertible,8,8.0,121318.56,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,8.0,78215.04,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,4.0,15930.72,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux
Asus,Gaming,16,16.0,101178.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,8.0,46087.2,0,0,127.33567457123111,Intel Core i7,1000,0,AMD,Others/No OS/Linux
Lenovo,Ultrabook,8,8.0,101391.84,0,1,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Asus,Notebook,8,8.0,41931.36,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,8.0,50349.6,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Windows
Asus,Notebook,4,4.0,23922.72,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
HP,2 in 1 Convertible,8,8.0,136343.52,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,8.0,34578.72,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
Lenovo,Notebook,4,4.0,24988.32,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,8.0,45323.1648,0,1,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,8,8.0,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
Toshiba,Notebook,4,4.0,68464.8,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
Lenovo,Gaming,8,8.0,54185.76,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
Dell,Ultrabook,16,16.0,119347.2,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
HP,Notebook,4,4.0,48484.8,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,8.0,58341.6,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,103896.0,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,8,8.0,48058.56,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Workstation,8,8.0,94731.84,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,4,4.0,56210.4,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,4.0,25521.12,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Toshiba,Notebook,8,8.0,73952.64,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,4.0,39160.8,0,1,165.6321180513006,Intel Core i3,0,180,Intel,Windows
Samsung,Ultrabook,16,16.0,98514.72,0,0,146.86047800548656,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,8.0,90043.2,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Asus,Notebook,4,4.0,21258.1872,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Xiaomi,Ultrabook,8,8.0,49816.8,0,1,165.6321180513006,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,4,4.0,48618.0,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,4,4.0,44701.92,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,4.0,90576.0,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,4.0,36486.14399999999,1,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Asus,Notebook,4,4.0,18541.44,0,0,111.1413368676404,Other Intel Processor,0,0,Intel,Windows
Lenovo,Notebook,8,8.0,35644.32,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,4.0,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
HP,2 in 1 Convertible,4,4.0,95850.72,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,4.0,24279.696,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Asus,Gaming,12,12.0,72988.272,0,0,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
Acer,Netbook,4,4.0,15824.16,0,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,4,4.0,20193.12,0,0,106.11306214269258,AMD Processor,500,0,AMD,Windows
HP,Notebook,4,4.0,67399.2,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,2 in 1 Convertible,16,16.0,74538.72,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Samsung,Ultrabook,8,8.0,90522.72,0,0,146.86047800548656,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,8.0,95850.72,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,16.0,141138.72,0,1,254.67134914246222,Intel Core i7,2000,512,Nvidia,Windows
Toshiba,Notebook,8,8.0,78588.0,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,8,8.0,49497.12,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
HP,Notebook,8,8.0,47952.0,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,4,4.0,32713.92,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Windows
Dell,Notebook,8,8.0,49816.8,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Dell,2 in 1 Convertible,8,8.0,107257.968,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,32,32.0,68145.12,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Dell,2 in 1 Convertible,16,16.0,87858.72,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,8.0,109170.72,0,1,157.3505121487356,Intel Core i7,0,0,Intel,Windows
Lenovo,Notebook,8,8.0,104588.1072,0,1,141.21199808219862,Intel Core i5,0,512,Intel,Windows
LG,Ultrabook,16,16.0,111834.72,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
HP,Netbook,8,8.0,79014.23999999999,0,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,4.0,19127.52,0,1,141.21199808219862,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,8.0,42037.92,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
LG,Ultrabook,8,8.0,101178.72,1,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,8.0,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,8.0,165168.0,1,0,352.4651472131677,Other Intel Processor,0,240,Intel,Windows
Lenovo,Notebook,6,6.0,42037.92,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,8.0,54291.78719999999,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Acer,Notebook,4,4.0,26586.72,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Lenovo,Notebook,4,4.0,46939.68,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
HP,Notebook,8,8.0,51148.8,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,16.0,85194.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Gaming,16,16.0,71874.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,8.0,59668.804800000005,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Dell,Notebook,4,4.0,36496.2672,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
HP,Ultrabook,8,8.0,69103.62719999999,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
HP,Ultrabook,8,8.0,61218.72,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,16,16.0,105228.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,2 in 1 Convertible,8,8.0,97236.0,1,1,165.6321180513006,Intel Core i5,0,512,Intel,Windows
Dell,Notebook,4,4.0,38889.072,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,8.0,87912.0,0,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,8.0,62071.2,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,4.0,37725.4368,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows
HP,Notebook,4,4.0,61218.72,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Lenovo,Notebook,4,4.0,16463.52,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
HP,Ultrabook,4,4.0,84129.12,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,4.0,15392.592,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
Lenovo,2 in 1 Convertible,16,16.0,95850.72,1,1,276.053530085501,Intel Core i7,0,1000,Intel,Windows
Toshiba,Notebook,4,4.0,58874.4,0,1,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,8.0,88924.31999999999,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,4.0,29762.208,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,8,8.0,63882.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,8,8.0,87325.92,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Gaming,16,16.0,146946.24,0,0,169.78089942830815,Intel Core i7,1000,512,Nvidia,Windows
HP,Gaming,8,8.0,74538.72,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
Asus,Notebook,4,4.0,28238.4,0,0,106.11306214269258,Other Intel Processor,1000,0,Nvidia,Windows
Acer,Notebook,4,4.0,32980.32,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,8,8.0,59620.32,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,8.0,69210.72,1,1,194.94753717542463,Other Intel Processor,0,256,Intel,Windows
Lenovo,Gaming,16,16.0,53226.72,0,1,141.21199808219862,AMD Processor,1000,512,AMD,Windows
Dell,Ultrabook,8,8.0,78438.816,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,8,8.0,36496.8,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,4.0,35111.52,0,0,106.11306214269258,Intel Core i3,1000,0,AMD,Windows
Acer,Notebook,4,4.0,18594.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
HP,Workstation,8,8.0,119826.72,0,1,141.21199808219862,Intel Core i7,0,8,Nvidia,Windows
Dell,Ultrabook,8,8.0,94572.0,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Toshiba,Notebook,8,8.0,77788.8,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Asus,2 in 1 Convertible,8,8.0,61751.52,0,0,176.23257360658386,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Ultrabook,8,8.0,79333.3872,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,16.0,168045.12,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia,Windows
Dell,2 in 1 Convertible,8,8.0,101178.72,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,2 in 1 Convertible,4,4.0,41292.0,1,0,135.0942111925629,Other Intel Processor,0,256,Intel,Windows
Dell,Ultrabook,8,8.0,67559.04,0,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Acer,2 in 1 Convertible,4,4.0,20725.92,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Toshiba,Notebook,8,8.0,81784.8,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,8,8.0,93772.8,0,1,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,12,12.0,53759.52,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Toshiba,Ultrabook,8,8.0,95371.2,1,0,176.23257360658386,Intel Core i7,0,512,Intel,Windows
HP,Notebook,8,8.0,45101.52,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Windows
Dell,Notebook,4,4.0,24808.2336,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Dell,Notebook,4,4.0,43956.0,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,4.0,36496.8,0,0,141.21199808219862,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,32,32.0,167778.72,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,6,6.0,37029.6,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,16.0,101178.72,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,8,8.0,104587.57439999998,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,32,32.0,149184.0,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Toshiba,Notebook,8,8.0,62870.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,16.0,109218.672,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,8.0,52161.12,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
Lenovo,Notebook,4,4.0,53386.56,0,0,111.93520355955211,Intel Core i5,0,0,Intel,Windows
Asus,2 in 1 Convertible,16,16.0,95850.72,1,0,282.42399616439724,Intel Core i7,2000,512,Nvidia,Windows
HP,Notebook,6,6.0,30849.12,0,0,100.45466986113651,Intel Core i7,1000,0,Intel,Windows
Asus,Gaming,16,16.0,93186.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,12,12.0,69210.72,1,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Toshiba,Notebook,4,4.0,63669.6,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
Lenovo,Notebook,6,6.0,29250.72,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Fujitsu,Notebook,4,4.0,34578.72,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Toshiba,Notebook,4,4.0,48751.2,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Dell,Notebook,4,4.0,31914.72,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
HP,Notebook,8,8.0,42943.68,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Lenovo,Gaming,8,8.0,63349.92,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,8,8.0,39906.72,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Dell,Notebook,8,8.0,59620.32,0,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
HP,Netbook,8,8.0,101658.24,0,0,176.23257360658386,Other Intel Processor,0,512,Intel,Windows
HP,Notebook,4,4.0,26586.72,0,0,141.21199808219862,Intel Core i3,1000,128,AMD,Windows
Lenovo,Notebook,4,4.0,14418.6336,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux
Lenovo,Notebook,8,8.0,71874.72,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,8.0,47365.92,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,8.0,61272.0,0,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,8.0,71874.72,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,4.0,20246.4,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,16,16.0,95850.72,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,8.0,111301.92,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
